stop_id,stop_name,latitude,longitude
15911,Bellevue Ave/Blackburn Rd ,-37.85159086,145.15206733
15912,Burwood Hwy/Blackburn Rd,-37.8537733,145.1515923
15913,Witchwood Cres/Blackburn Rd,-37.85609248,145.15121612
15914,Highbury Park/Blackburn Rd,-37.85918459,145.15070693
15915,Tally Ho Shops/Blackburn Rd,-37.86208842,145.15025923
15917,Bizley St/Blackburn Rd,-37.86543079,145.14961864
15918,Utah Rd/Blackburn Rd,-37.86819787,145.14907197
15920,Doon Ave/Blackburn Rd,-37.87107322,145.1485339
15921,High Street Rd/Blackburn Rd,-37.87263657,145.14823328
15922,Syndal Station/Blackburn Rd,-37.87622125,145.14752957
15923,Savige Ave/Blackburn Rd,-37.8802922,145.14680223
15924,Waverley Private Hospital/Blackburn Rd,-37.88448764,145.14596935
15926,Waverley Rd/Blackburn Rd,-37.88842363,145.14525658
15927,Pinewood SC/Blackburn Rd,-37.89111806,145.14467724
15928,Alexis Ct/Cathies Lane,-37.86793964,145.21461544
15929,Miriam Cl/Cathies Lane,-37.86583992,145.21462065
15930,Burwood Hwy/Cathies Lane,-37.86276725,145.21464933
15931,Vermont South SC/Hanover Rd,-37.85589674,145.18379657
15932,Felgate Pde/Hanover Rd,-37.85133337,145.18709091
15933,Hawthorn Rd/Terrara Rd,-37.84838781,145.18893601
15934,Nurlendi Rd/Terrara Rd,-37.8465281,145.18931108
15935,Condev Ct/Terrara Rd,-37.84093853,145.19034554
15936,Vermont Reserve/Terrara Rd,-37.838324,145.19086398
15937,Coolgardie Ave/Malvern Rd,-37.87522507,145.06544699
15938,Malvern Rd/Winton Rd,-37.87400115,145.06500152
15939,Stanley Grose Dr/Winton Rd,-37.87296524,145.06722278
15940,Pitt St/Winton Rd,-37.87265067,145.06947062
15941,Winton Rd/Solway St,-37.87268402,145.07150473
15942,St Georges Cres/Solway St,-37.87070636,145.07180641
15943,Chamberlain St/Albion Rd,-37.86951863,145.07026857
15944,Park Rd/Jack Rd,-37.96347921,145.0421549
15945,Victoria Golf Club/Park Rd,-37.96409295,145.04546235
15946,Cheltenham Golf Club/Park Rd,-37.9643659,145.04778857
15947,Cheltenham Park/Park Rd,-37.96464422,145.0498984
15948,Cheltenham Station/Park Rd,-37.9649721,145.05282649
15949,Nepean Hwy/Rowans Rd,-37.94885222,145.04697023
15950,Mason Ct/Rowans Rd,-37.94921317,145.04971472
15951,Centre Ct/Rowans Rd,-37.94826145,145.05101448
15952,Wickham Rd/Rowans Rd,-37.9458095,145.05151171
15953,Isabella St/Rowans Rd,-37.9431862,145.05200204
15954,G R Bricker Reserve/Rowans Rd,-37.93976635,145.05391298
15955,Barbara St/Rowans Rd,-37.93692541,145.0559564
15956,South Rd/East Boundary Rd,-37.93499924,145.05609818
15957,Abbin Ave/East Boundary Rd,-37.93215147,145.05663968
15959,Purtell St/East Boundary Rd,-37.92669012,145.0577164
15960,Moray St/East Boundary Rd,-37.92414879,145.05826108
15961,East Boundary Rd/Centre Rd,-37.92119253,145.05987461
15962,Quinns Rd/Gardeners Rd,-37.91971332,145.06198389
15963,Bailey Reserve/Stockdale Ave,-37.91649523,145.0630239
15964,Stockdale Ave/Marlborough St,-37.91725261,145.06688307
15965,Castlewood St/Marlborough St,-37.91551012,145.06723582
15966,Latham St/Marlborough St,-37.91379447,145.06757648
15967,Marlborough Street Reserve/Marlborough St,-37.91156668,145.06801013
15968,Blenheim St/Marlborough St,-37.90934938,145.06853448
15969,North Rd/Marlborough St,-37.90772473,145.06892956
15970,Duncan MacKinnon Reserve/Crosbie Rd,-37.90592267,145.06565554
15971,Wallace Ave/Crosbie Rd,-37.90387118,145.0647539
15972,St Patricks PS/Murrumbeena Rd,-37.90210342,145.06411782
15973,Woornack Rd/Murrumbeena Rd,-37.89904934,145.06472099
15974,Hethersett Gr/Murrumbeena Rd,-37.89582372,145.06530585
15975,McLaurin Rd/Murrumbeena Rd,-37.89424244,145.06559743
15976,McLaurin Rd/Murrumbeena Rd,-37.89296706,145.06585825
15977,Blackwood St/Murrumbeena Rd,-37.88706417,145.06694513
15979,Hampton PS/Ludstone St,-37.93297406,145.00351754
15980,Favril St/Ludstone St,-37.93331072,145.00636428
15981,Passchendaele St/Ludstone St,-37.93355238,145.0083944
15982,Lagnicourt St/Ludstone St,-37.93389408,145.01101349
15983,Prince St/Ludstone St,-37.934345,145.01476746
15984,Earlsfield Rd/Ludstone St,-37.93460817,145.01701324
15985,Chislehurst Rd/Ludstone St,-37.93506331,145.02049411
15986,Bluff Rd/Ludstone St,-37.93543232,145.02368149
15987,Fewster Rd/Bluff Rd,-37.93838049,145.02376182
15988,Thomas St/Bluff Rd,-37.94107551,145.02325722
15989,Bluff Rd/Wickham Rd,-37.94280093,145.02350684
15990,Saltair St/Wickham Rd,-37.9431241,145.02611545
15991,Leith Cres/Wickham Rd,-37.94342882,145.02870182
15992,Spring Rd/Wickham Rd,-37.94382996,145.03220737
15993,Maroona Rd/Wickham Rd,-37.94413302,145.0347028
15994,Worthing Rd/Wickham Rd,-37.94459278,145.03849136
15995,Dart St/Worthing Rd,-37.94564886,145.03913468
15996,Livingston St/Worthing Rd,-37.94750757,145.03873248
15997,Patty St/Swanston St,-37.97807121,145.06624465
15998,Collins St/Swanston St,-37.98047931,145.06581711
15999,Nepean Hwy/Parkers Rd,-37.99120744,145.08037253
16,Earlwood St/Howard Rd,-37.97907177,145.12185732
16000,Beacon St/Imes St,-37.99014033,145.08290544
16001,Ellen St/Chandler St,-37.99055642,145.08465957
16002,Wild St/Victoria St,-37.99152889,145.08737854
16003,Warren Rd/Morris St,-37.99374217,145.09214929
16004,Elliot St/Warren Rd,-37.99627468,145.09216338
16006,Wingate St/East Boundary Rd,-37.93447567,145.05658985
16007,South Rd/Rowans Rd,-37.93629956,145.05625735
16008,G R Bricker Reserve/Rowans Rd,-37.93991048,145.05390918
16010,Wickham Rd/Rowans Rd,-37.94568641,145.05169704
16011,South Ct/Rowans Rd,-37.94828211,145.05117326
16012,Mason Ct/Rowans Rd,-37.94933084,145.04974575
16013,Nepean Hwy/Rowans Rd,-37.94898097,145.04712614
16014,Charman Rd/Park Rd,-37.9653802,145.05516059
16015,Cheltenham Station/Park Rd,-37.96513857,145.0530839
16016,Cheltenham Golf Club/Park Rd,-37.96454303,145.04760175
16017,Victoria Golf Club/Park Rd,-37.96423299,145.04575458
16018,Park Rd/Jack Rd,-37.96325118,145.04199022
16019,Stuart Ave/Jack Rd,-37.9606927,145.04258176
16020,Luxmoore St/Jack Rd,-37.95894957,145.04288983
16021,Bay Rd/Jack Rd,-37.95660537,145.04336179
16022,Hamlet St/Bay Rd,-37.95619107,145.0412103
16023,Reserve Rd/Bay Rd,-37.95588339,145.03843003
16024,Cloyne St/Bay Rd,-37.95552263,145.03517318
16025,Avoca St/Bay Rd,-37.95520656,145.03243871
16026,Aberdeen Rd/Bay Rd,-37.95484887,145.02937532
16027,Bay Road Reserve/Bay Rd,-37.95444801,145.02589201
16028,Lansell Ave/Bay Rd,-37.95408805,145.02270356
16029,Bluff Rd/Bay Rd,-37.95379335,145.02018487
16030,McLauchlin Ave/Bay Rd,-37.95347943,145.01759842
16031,John Batman Gardens/Bay Rd,-37.95323945,145.01565873
16033,Gladstone St/Bay Rd,-37.95287156,145.01255026
16034,Sacred Heart PS/Bay Rd,-37.95242112,145.00882949
16040,Eighth Ave/Fourth Ave,-38.04050466,145.13317614
16041,Georgiana Cl/Amaroo Dr,-38.03908221,145.13212979
16042,Tikanti Ct/Amaroo Dr,-38.03647427,145.1307718
16043,Bradina Ct/Amaroo Dr,-38.03549836,145.13343999
16044,Springvale Rd/Wells Rd,-38.02882468,145.13142197
16045,Gilchrist Way/Wells Rd,-38.02577481,145.12834377
16046,Llewellyn Ave/Wells Rd,-38.02428775,145.12663861
16047,Nurten Pde/Wells Rd,-38.02174494,145.12371873
16050,Bianca Dr/Wells Rd,-38.01817711,145.11419557
16051,Langslow Rd/Wells Rd,-38.01735622,145.11077652
16053,Barkly St/Collocott St,-38.00100857,145.08789529
16054,Warren Rd/Collocott St,-38.00056765,145.09070829
16055,White St/Warren Rd,-37.99867074,145.09154327
16056,Elliot St/Warren Rd,-37.99619121,145.0920175
16057,Warren Rd/Morris St,-37.99381257,145.09204498
16058,Davey St/Morris St,-37.99342659,145.0888096
16059,Victory Lane/Victoria St,-37.99166499,145.08798991
16060,Gerry Green Reserve/Chandler St,-37.99025842,145.08462177
16061,Beacon St/Imes St,-37.99043787,145.08236251
16067,Lynne Ave/Burwood Hwy,-37.87088287,145.24070357
16068,Springvale Rd/Burwood Hwy,-37.85491579,145.16818093
16070,Brentwood Sec Col/Watsons Rd,-37.89877401,145.16857258
16071,Capella Ct/Watsons Rd,-37.89614179,145.16910409
16072,Clitus St/Watsons Rd,-37.89436254,145.16943248
16073,Mannering Dr/Watsons Rd,-37.89231374,145.16981301
16074,Waverley Rd/Watsons Rd,-37.89007646,145.17024367
1609,Camira St/Warrigal Rd,-37.89124516,145.08843027
1610,Middle Rd/Warrigal Rd,-37.88757065,145.08912796
1612,Dandenong Station/Foster St,-37.98955127,145.20899535
1614,Malford Way/Police Rd,-37.93650368,145.18406726
1615,Springvale Crematorium/Police Rd,-37.93620027,145.18134386
16156,Highview Rd/Brady Rd,-37.92978989,145.06645232
16157,Centre Rd/Blanche Dr,-37.83763522,145.20769872
16158,Beddoe Rd/Centre Rd,-37.83873118,145.20687674
16159,Uralla St/Centre Rd,-37.840056,145.20569691
1616,Huxley Ave/Police Rd,-37.93587328,145.17884864
16161,Morack Rd/Boronia Rd,-37.83969127,145.20069432
16162,Lucerne St/Morack Rd,-37.84132165,145.20005241
16164,Nadia Pl/Morack Rd,-37.84672109,145.19895512
16165,Kara Walk/Morack Rd,-37.84750217,145.19758368
16166,Wynne Ct/Morack Rd,-37.84830008,145.19672323
16167,Murchison Ave/Morack Rd,-37.84978268,145.19643708
16168,Great Western Dr/George Rd,-37.85043058,145.19402319
16169,Bellbird Dell Reserve/George Rd,-37.85174735,145.19174067
1617,Bertrand Ave/Grovelands Dr,-37.93424609,145.18201783
16171,Hanover Reserve/Hanover Rd,-37.85184711,145.18533939
16172,Pelham Dr/Hanover Rd,-37.85372297,145.18425909
16173,Baird St/Albion Rd,-37.86814184,145.06929274
16174,Dent St/Albion Rd,-37.86606117,145.06771011
16175,Francis Cres/Albion Rd,-37.86509439,145.06700785
16176,Saxby Rd/Albion Rd,-37.8641002,145.06628358
16177,Mons St/Albion Rd,-37.86328822,145.06567961
16178,Estella St/Albion Rd,-37.86199303,145.06473592
16179,Muswell Hill/Kerferd Rd,-37.85814312,145.06407507
1618,Hansworth St/Grovelands Dr,-37.93180272,145.18369369
16180,Florence St/Kerferd Rd,-37.85830197,145.06551445
16181,Southland St/Glen Iris Rd,-37.85605566,145.06701666
16182,Ferndale Rd/Glen Iris Rd,-37.85449275,145.06733027
16183,Valley Pde/Glen Iris Rd,-37.85255113,145.06763102
1619,Fulwood Pl/Hansworth St,-37.93093608,145.18242933
16192,Knox Ret Village/Burwood Hwy,-37.87169701,145.24332175
16196,Waverley Rd/Blackburn Rd,-37.88754726,145.14568793
16197,Marcella Ct/Blackburn Rd,-37.88957777,145.14529584
16198,Pinewood SC/Blackburn Rd,-37.89158036,145.14484758
16199,Avonhurst Dr/Blackburn Rd,-37.89655842,145.14392654
1620,Huxley Ave/Hansworth St,-37.93066412,145.17882928
16200,Lionel Rd/Blackburn Rd,-37.89938922,145.14342325
16201,Ferntree Gully Rd/Blackburn Rd,-37.90210274,145.14291151
16202,Samada St/Blackburn Rd,-37.90349579,145.14267176
16203,Normanby Rd/Blackburn Rd,-37.90612894,145.14220747
16205,Duerdin St/Blackburn Rd,-37.90912945,145.14160878
16206,Monash Biomedical Imaging/Blackburn Rd,-37.91178007,145.14110984
16209,Luntar Rd/Centre Rd,-37.92433845,145.08467255
1621,Kambara Dr/Hansworth St,-37.93110388,145.17522304
16210,Warrigal Rd/Centre Rd,-37.92392384,145.08134998
16211,Bradford St/Centre Rd,-37.92355306,145.07795805
16212,Veronica St/Centre Rd,-37.92339359,145.07647188
16213,Mackie Rd/Centre Rd,-37.92291501,145.0725595
16214,Dover St/Centre Rd,-37.92260339,145.07004209
16215,Chester St/Centre Rd,-37.92221969,145.06698053
1622,Albany Dr/Hansworth St,-37.93088293,145.1731805
1624,Police Rd/Albany Dr,-37.93449918,145.17160042
1625,Wellington Sec College/Police Rd,-37.93462737,145.1694126
1626,Caesar St/Police Rd,-37.93434237,145.16731469
1627,Nullawil St/Police Rd,-37.93396517,145.16335305
1628,VMCH John R Hannah Residental Aged Care/Police Rd,-37.93334258,145.15869213
1630,Hope St/Springvale Rd,-37.93707681,145.15487811
1631,Stephenson St/Springvale Rd,-37.94148017,145.15408522
16317,Amboina Ave/Garden Ave,-37.82208193,145.19834994
16318,Sunshine Ave/Creek Rd,-37.82356134,145.19667794
16319,Norman St/Simpson St,-37.82399177,145.1983035
1632,Watt St/Springvale Rd,-37.94393319,145.15362555
16320,Simpson Park/Ferris Ave,-37.82557839,145.19951469
16321,Ferris Ave/Glenburnie Rd,-37.82602316,145.20090137
16322,Orient Ave/Glenburnie Rd,-37.82728281,145.20076852
16323,Langford Ave/Glenburnie Rd,-37.82895774,145.20068239
16324,Scott St/Langford Ave,-37.82919841,145.2022786
16326,Rangeview PS/Churinga Ave,-37.82969078,145.20560715
16327,Purches St/Churinga Ave,-37.82968796,145.20778877
16328,Toomey St/Purches St,-37.83079426,145.20883007
16329,Canterbury Rd/Purches St,-37.83256049,145.20882145
1634,Springvale Station/Springvale Rd,-37.94869525,145.15272109
16345,Springvale Community Centre/Osborne Ave,-37.94680641,145.14779525
16348,Springvale RSL/Osborne Ave,-37.94649206,145.14500363
1635,Union Gr/Springvale Rd,-37.95338703,145.15193207
16358,Awun Ct/Osborne Ave,-37.94616143,145.14232625
16359,Brear St/Westall Rd,-37.9441334,145.14002171
16362,Westall PS/Fairbank Rd,-37.94284292,145.13706142
16369,Fairbank Rd,-37.94073361,145.12003448
16372,Centre Rd/Second St,-37.93081926,145.13409958
16374,81 Fairbank Rd,-37.94216394,145.13175299
16377,Centre Rd/Scotsburn Ave,-37.92690027,145.10765594
16378,Morrison St/Scotsburn Ave,-37.9251126,145.10800895
16379,Caroline St/Scotsburn Ave,-37.92291165,145.10844078
16380,View St/Scotsburn Ave,-37.9207289,145.10888349
16382,Jason St/Valley St,-37.91769684,145.10694767
16383,Valley St/Coora Rd,-37.91697264,145.10506653
16384,Natalia Ave/Coora Rd,-37.91579789,145.10542656
16385,Stradbroke St/Haughton Rd,-37.91326925,145.10453594
16391,Main Rd/Fairbank Rd,-37.9416228,145.12719219
16392,Prestige Dr/Fairbank Rd,-37.94120846,145.12381168
16394,Clayton Rd/Fairbank Rd,-37.94038212,145.11777899
16397,Heather Rd/Aileen Ave,-37.89369096,145.01570095
16398,Hawthorn Rd/Aileen Ave,-37.89447091,145.02027425
16399,Nelson St/Dover St,-37.89520903,145.02290416
16400,Princes Park/Dover St,-37.89550828,145.0246247
16401,Bambra Rd/Dover St,-37.89580879,145.02695933
16402,Bambra Rd/Marara Rd,-37.89609579,145.02795241
16403,Curraweena Rd/Marara Rd,-37.89630641,145.02976635
16404,Caulfield South PS/Marara Rd,-37.89647356,145.03113793
16405,Eumeralla Rd/Narrawong Rd,-37.89784825,145.0314311
16406,Kingston Rd/Boundary Rd,-37.95878053,145.1130525
16407,Feodore St/Booran Rd,-37.90046659,145.03550105
16408,Uniting Church/Booran Rd,-37.90299975,145.03501288
16409,Junction Rd/Boundary Rd,-37.96274352,145.11123229
16410,Lillimur Rd/Leila Rd,-37.90017341,145.04224155
16411,Grange Rd/Leila Rd,-37.90043339,145.04432727
16412,Plunkett Ave/Leila Rd,-37.90071626,145.04670809
16413,Melton Ave/Leila Rd,-37.90106665,145.0493601
16414,Newman Ave/Leila Rd,-37.90135261,145.05193423
16415,Koornang Rd/Leila Rd,-37.90161355,145.05408823
16416,Old Dandenong Rd/Boundary Rd,-37.96488104,145.11077912
16417,Centre Dandenong Rd/Boundary Rd,-37.97164597,145.11172133
16418,Boundary Rd/Garden Bvd,-37.97561462,145.11193839
16419,Silver Birch Ave/Garden Bvd,-37.97845271,145.1135848
1642,Kilberry Ave/Springvale Rd,-37.96890981,145.14877667
16420,Warina Rd/Coorigil Rd,-37.89548149,145.05929895
16421,Carool Rd/Coorigil Rd,-37.89580832,145.0621789
16422,Murrumbeena Rd/Coorigil Rd,-37.89615085,145.064922
16423,Koornang Rd/Coorigil Rd,-37.895127,145.05638564
16424,Murrumbeena Rd/Kangaroo Rd,-37.89710565,145.06544287
16425,Ardyne St/Kangaroo Rd,-37.8972911,145.06740544
16426,Gerald St/Kangaroo Rd,-37.89762326,145.0695234
16427,Murrumbeena Park/Kangaroo Rd,-37.8979973,145.0725501
16428,Poath Rd/Kangaroo Rd,-37.89836244,145.07558843
16429,Preston Rd/Kangaroo Rd,-37.89952875,145.0791291
1643,Athol Road Primary School/Athol Rd,-37.9712207,145.14959519
16430,Dalston Rd/Kangaroo Rd,-37.90034424,145.08160994
16431,Centre Rd/Koornang Rd,-37.89194985,145.0566284
16432,The Crossover/Koornang Rd,-37.89349489,145.05632622
16433,Moonya Rd/Koornang Rd,-37.89586639,145.05586581
16434,Woornack Rd/Koornang Rd,-37.89742099,145.05559746
16435,Oakleigh Rd/Koornang Rd,-37.89897484,145.05528362
16436,Leila St/Koornang Rd,-37.90104101,145.05488805
16437,Libna Gr/Koornang Rd,-37.90310699,145.05448108
16438,North Rd/Koornang Rd,-37.90515551,145.05410866
16439,McKinnon PS/Tucker Rd,-37.90816672,145.05309666
1644,Parker St/Athol Rd,-37.97175673,145.1538849
16440,Blackshaw St/Tucker Rd,-37.90997221,145.05274195
16441,Preston St/Tucker Rd,-37.91141008,145.0524993
16442,McKinnon Reserve/McKinnon Rd,-37.91276157,145.05139443
16443,McKinnon Sec Col/McKinnon Rd,-37.91231467,145.04781181
16444,Malcolm St/McKinnon Rd,-37.912023,145.04544222
16445,Jasper Rd/McKinnon St,-37.91164208,145.0425859
16446,Wattle Gr/McKinnon Rd,-37.91079705,145.03568126
16447,Jean St/McKinnon Rd,-37.91045288,145.03288094
16448,Wright St/McKinnon Rd,-37.91027407,145.03135016
16449,Whitmuir Rd/McKinnon Rd,-37.91011669,145.03002356
1645,Mackay St/Athol Rd,-37.97218951,145.15734621
16450,Capitol Ave/McKinnon Rd,-37.90989224,145.02845989
16451,Thomas St/McKinnon Rd,-37.90948774,145.02529728
16452,Caramar Ave/Union St,-37.91007974,145.02244925
16456,Elm Tree Dr/Garden Bvd,-37.98104922,145.11365493
16457,Redwood Dr/Garden Bvd,-37.98335618,145.11365278
1646,Noble St/Athol Rd,-37.97258367,145.16064916
16468,Boundary Rd/Redwood Dr,-37.98379876,145.11090885
1647,Jeffery Ave/Athol Rd,-37.97302651,145.16418999
16479,Tarnard Dr/Boundary Rd,-37.98835629,145.1079567
1648,Corrigan Rd/Athol Rd,-37.97324339,145.16596054
16484,Bond St/Boundary Rd,-37.99182497,145.1067858
1649,Simon Ave/Corrigan Rd,-37.9757078,145.16622936
1650,Aleja Ct/Corrigan Rd,-37.97773889,145.16587141
16502,Tyers Cres/Eildon Pde,-37.91869178,145.24978067
16503,Taylors Lane/Eildon Pde,-37.91818085,145.2463345
16504,Taylors Lane/Turramurra Dr,-37.91958609,145.24508388
16505,Stud Rd/Wellington Rd,-37.92790855,145.23093732
16506,Viewtech Pl/Wellington Rd,-37.92725527,145.22585595
16507,Jaydee Ct/Wellington Rd,-37.92647491,145.21953762
16508,Eastlink/Wellington Rd,-37.92541605,145.21151963
16509,Mills Rd/Boundary Rd,-37.99417,145.10634972
16510,Walker St/Boundary Rd,-37.99698198,145.10581049
16511,White St/Boundary Rd,-37.99976693,145.10527192
1652,Wahroonga Ave/Kingsclere Ave,-37.98381106,145.16922709
16523,Springvale RSL/Osborne Ave,-37.94658502,145.14518337
16540,Centre Rd/First St,-37.93098863,145.13511929
16541,Aonach St/Centre Rd,-37.93032792,145.13266704
16542,Moriah St/Centre Rd,-37.92988744,145.12933319
16546,Coonil St/Scotsburn Ave,-37.92652047,145.10757466
16547,Kaybrook Ct/Scotsburn Ave,-37.92311573,145.10824215
16548,View St/Scotsburn Ave,-37.92076201,145.10870063
16549,Legon Rd/Coombs Ave,-37.91987122,145.10766548
16550,Jason St/Valley St,-37.9177759,145.10682051
16551,Valley St/Coora Rd,-37.9171278,145.10518768
16552,Natalia Ave/Coora Rd,-37.91574183,145.10530287
16553,Stradbroke St/Haughton Rd,-37.91318045,145.10461784
16560,Fairbank Rd/Westall Rd,-37.94463084,145.13956535
16561,Beswick St/Fairbank Rd,-37.94296993,145.13825307
16562,Westall PS/Fairbank Rd,-37.94262327,145.13457485
16563,80 Fairbank Rd,-37.94187234,145.12984863
16564,Main Rd/Fairbank Rd,-37.94166241,145.1268498
16565,Prestige Dr/Fairbank Rd,-37.94130464,145.12362716
16566,Clayton Rd/Fairbank Rd,-37.94082296,145.11998669
16568,718 Clayton Rd,-37.95574785,145.1138813
16569,Heatherton Rd/Boundary Rd,-37.95802142,145.11348168
1657,Cabinda Dr/Cheltenham Rd,-37.99518868,145.17939815
16570,Junction Rd/Boundary Rd,-37.96299094,145.11148775
16571,Old Dandenong Rd/Boundary Rd,-37.96534539,145.11107456
16572,Centre Dandenong Rd/Boundary Rd,-37.97113063,145.1121785
16573,Plane Tree Ave/Boundary Rd,-37.9734404,145.11178918
16574,Plane Tree Ave/Garden Bvd,-37.97544475,145.11202243
16575,Silver Birch Ave/Garden Bvd,-37.97773353,145.11369429
16576,The Salvation Army/Garden Bvd,-37.9809161,145.11378358
16577,Redwood Dr/Garden Bvd,-37.98306257,145.11388802
16579,Burwood Hwy/Hartland Rd,-37.8573624,145.18299905
1658,Cheltenham Rd/Chandler Rd,-37.99393181,145.18203697
16580,Weeden Dr/Hartland Rd,-37.85980624,145.18251846
16581,Astley Ct/Highmont Dr,-37.86093915,145.18293395
16582,Kalara Pl/Highmont Dr,-37.86275414,145.18258245
16583,Highbury Rd/Camelot Dr,-37.86401915,145.18163061
16584,Jousting Pl/Camelot Dr,-37.86708351,145.18106646
16585,Legend Ave/Camelot Dr,-37.86940157,145.18061157
16586,Winston St/Westlands Rd,-37.87098471,145.17925387
16587,Chatswood Cl/Westlands Rd,-37.872575,145.17894187
16588,Jeanbart Ct/Jenola Pde,-37.87526108,145.22021428
16589,Kerrie Rd/High Street Rd,-37.87542641,145.17684793
1659,Parkmore Rd/Chandler Rd,-37.99084969,145.18261409
16590,Boronia Dr/High Street Rd,-37.87514636,145.17447868
16591,Compton St/High Street Rd,-37.87485232,145.17121162
16592,Glen Waverley PS/High Street Rd,-37.87465748,145.16911316
16593,The Glen SC/High Street Rd,-37.87428659,145.16497264
16594,Oakleigh St/Huntingdale Rd,-37.89939322,145.10579044
16595,Huntingdale Rd/Burlington St,-37.90358668,145.10429535
16596,John St/Burlington St,-37.90322484,145.1014158
16597,Connell Rd/Burlington St,-37.90272689,145.09736832
